,Unnamed: 0,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Income,Entertainment,Transfer,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
1330,1330,9eb765a5-b6dd-4b6f-aa75-aa41e1c93f36,53,With Spouse,Toronto,43.66355866,-79.38204618,parttime,8572.1,147,16,6,80,7,19,18,7,5,0,10,0,0,6505.135667
1331,1331,cd5f6d63-e806-4a8f-8b9d-70808c94c68d,53,With Spouse,North York,43.77958438,-79.45030999,parttime,25947.45,147,17,7,14,140,35,13,9,5,12,0,0,0,18348.96
1332,1332,330f5e5a-d2a9-41ea-8fa1-985f99774eeb,51,With Spouse,North York,43.78402619,-79.39106934,fulltime,145085.6,146,15,7,16,11,19,13,10,0,0,0,0,0,160631.79
1333,1333,962ed9db-4a3c-4313-b19b-ec7284363f02,60,With Spouse,Toronto,43.65566722,-79.34131569,parttime,27283.75,141,15,7,16,14,6,14,11,0,0,0,0,0,27014.73
1334,1334,197a27bb-ef1c-4402-be96-d590ea0974c9,53,With Spouse,York,43.68874485,-79.43300963,fulltime,50603.45,148,16,6,14,6,12,13,9,1,0,0,0,0,53876.39
1335,1335,9d598afa-16cd-41f4-91d8-94a68b50340d,50,With Spouse,Scarborough,43.73526114,-79.21070781,fulltime,50341.5,142,15,7,22,10,0,26,8,1,0,0,7,0,43424.9
1336,1336,b376a4ce-f570-49a2-bf76-916480313819,25,With Parent,North York,43.77857338,-79.32796944,parttime,9665.7,118,15,0,45,11,0,0,0,0,0,0,0,0,11784.31
1337,1337,15586ec3-ba5e-4bc0-8f54-7dddc8741ae4,25,With Parent,Etobicoke,43.61055878,-79.49681326,parttime,7957.95,115,16,0,44,12,0,0,0,0,0,0,0,0,9224.24
1338,1338,cb7f5823-81bc-4263-9c57-e9443546d898,49,With Spouse,Toronto,43.66957122,-79.3834736,parttime,12163.8,144,15,5,61,9,0,14,7,1,0,4,0,0,8583.178807
1339,1339,cee5d9d2-b22a-4954-9e2f-6c0ca38c07b6,51,With Spouse,East York,43.69642279,-79.36811057,fulltime,125396.7,143,15,6,30,17,13,16,9,0,0,0,0,0,131230.65
1340,1340,c1036e7f-d87a-493a-8683-39a1e0018150,53,With Spouse,Toronto,43.6536513,-79.45734234,fulltime,62657.75,139,15,6,16,13,13,14,12,0,0,0,0,0,66026.16
1341,1341,bf5e3061-98fb-4483-9216-02fe3d4f4aec,15,With Parent,Etobicoke,43.68291751,-79.51663592,unemployed,0,106,0,0,31,4,0,0,0,0,0,0,0,0,60.71
1342,1342,f7e653a3-4b9f-4a3f-9b79-16680dbe1834,36,With Spouse,Etobicoke,43.68291751,-79.51663592,fulltime,48103,154,15,6,16,13,6,14,9,0,0,0,7,0,51115.95
1343,1343,98e1d1a1-3c5d-4a5e-9188-bc25a63fe565,17,With Parent,Toronto,43.66670385,-79.40933471,unemployed,0,101,1,0,29,8,0,0,0,1,0,0,0,0,43.92
1344,1344,faa670ff-8f0b-4347-a5c2-c46a50f66718,53,With Spouse,East York,43.69596263,-79.3174775,fulltime,38562.95,144,16,6,88,5,0,12,9,0,0,0,0,0,30524.73
1345,1345,468787ce-610d-4a51-a3c0-da0cc6e42573,49,With Spouse,North York,43.78685643,-79.36813335,parttime,25525.5,148,16,7,15,143,41,25,7,5,0,0,0,0,17318.75
1346,1346,45ad0fdc-4291-4465-9c6b-ae6040f53480,37,With Spouse,Etobicoke,43.64058912,-79.56241285,fulltime,32051,144,16,6,22,145,25,15,9,5,14,7,0,0,27774.68
1347,1347,341da1bf-e91c-4b2f-bf3a-c56f369ca6c8,23,With Parent,Toronto,43.66397688,-79.41231344,parttime,6915.81,114,15,0,45,14,0,0,0,0,0,0,0,0,8690.91
1348,1348,49315e1c-1873-4f37-9077-f29a52e4169c,14,With Parent,Scarborough,43.83115595,-79.25493224,unemployed,0,101,0,0,31,3,0,0,0,0,0,0,0,0,74.43
1349,1349,97fbbeb4-cdc5-43b1-bc22-5f3a7d359248,68,With Spouse,York,43.69997844,-79.44107733,parttime,27165.25,138,16,6,21,18,40,16,9,6,0,0,0,0,16813
1350,1350,f20e480b-21ab-474e-aee1-4c7a488e6a8e,33,With Spouse,Scarborough,43.77287169,-79.14542244,fulltime,62282,154,16,6,28,23,8,25,10,1,0,0,0,0,55714.66
1351,1351,df9034dc-657c-4a7a-831c-a37e67e66a51,54,With Spouse,Scarborough,43.79826164,-79.17717622,fulltime,47276.5,147,16,8,22,14,28,17,10,5,13,0,0,3,39711.93
1352,1352,095d77a6-e021-407c-a252-b54761eee851,56,With Spouse,York,43.70104283,-79.51734033,fulltime,54880.3,146,16,5,15,6,12,16,10,0,0,0,0,0,58818.94
1353,1353,c576b3d2-18e7-4f29-b2f5-02dc749f3662,34,With Spouse,Etobicoke,43.61672444,-79.48870634,unemployed,0,121,0,0,0,14,0,0,0,0,0,6,0,0,2809.451035
1354,1354,9bd6cc8d-54ea-4fe0-8cb0-a11a51a01242,50,With Spouse,Toronto,43.64820845,-79.43780871,parttime,28196.3,147,15,7,104,15,13,17,10,0,0,0,0,0,22734.63
1355,1355,a525d10e-31b9-423f-959c-1e5573a03b4b,58,With Spouse,Toronto,43.66355866,-79.38204618,parttime,9059.7,145,15,6,32,13,12,19,8,1,0,4,0,0,9215.425188
1356,1356,5eae90a6-641b-4fc1-a46b-2d4fc2836ecc,52,With Spouse,North York,43.76097495,-79.51997989,fulltime,40890.55,146,16,7,59,15,27,14,9,5,0,0,0,0,24213.08
1357,1357,12b937c7-b446-4fa2-9492-c101d3b48a3e,53,With Spouse,Toronto,43.65612816,-79.44719792,unemployed,0,109,0,0,0,5,0,0,0,0,0,6,0,0,2169.879302
1358,1358,86ba4625-c459-4dbf-b08e-8ff212ebd887,41,With Spouse,North York,43.77857338,-79.32796944,fulltime,26497,147,15,6,29,16,0,22,9,1,0,0,0,0,18725.84
1359,1359,a33db4b4-a794-4755-aecc-daf09c94d02f,52,With Spouse,Toronto,43.65815014,-79.46761911,fulltime,40446.65,144,16,7,22,150,7,21,8,0,0,0,7,0,30312.48
1360,1360,4fea3590-ba37-464f-bf38-2add82c5bd54,56,With Spouse,Etobicoke,43.73388278,-79.59710057,fulltime,87045.8,145,16,6,15,17,12,17,11,0,0,0,0,0,94619.88
1361,1361,7428832c-cd17-465e-ace4-ac528212f405,41,With Spouse,Scarborough,43.78416595,-79.18267739,fulltime,44844.8,149,17,5,34,9,0,27,9,0,0,0,0,0,38170.5
1362,1362,2c617ae9-4eb5-44f4-90da-2c046591595c,18,With Parent,Scarborough,43.77287169,-79.14542244,unemployed,0,99,0,0,31,10,0,0,0,0,0,0,0,0,21.81
1363,1363,57524a52-ed0c-40c4-b957-45eed56f9746,28,With Parent,Scarborough,43.7748609,-79.29342268,parttime,6750.81,125,17,0,43,14,0,0,0,0,0,0,0,0,7253.47
1364,1364,6d831f68-4777-4047-acd8-943f52a6e193,70,With Spouse,Toronto,43.70518661,-79.42511153,parttime,18975.3,146,17,6,21,139,26,14,9,5,0,7,0,0,13789.64
1365,1365,be0b655e-5541-4652-bf45-0a15f6695975,44,With Spouse,East York,43.6941687,-79.32519698,fulltime,124450.7,155,16,8,57,16,33,14,8,6,0,0,0,0,114341.39
1366,1366,ab9cbe15-9400-48be-a530-7f1dba4cca61,50,With Spouse,Toronto,43.66639396,-79.42368658,fulltime,58388,149,16,7,36,8,0,14,9,0,0,0,0,0,51083.41
1367,1367,c30eed5a-bc1b-4b26-89fe-942688be95ee,39,With Spouse,North York,43.72372153,-79.32537319,fulltime,41761,140,16,5,22,10,33,22,9,5,0,0,0,0,36445.37
1368,1368,68085e46-9689-4ad1-90cb-10287be63e75,50,With Spouse,North York,43.73802899,-79.5013005,fulltime,37008.4,142,15,7,22,17,27,18,10,6,14,0,0,0,30631.84
1369,1369,2cb7e72a-925f-4c5b-b04d-4cc35c96f53d,19,With Parent,East York,43.71419376,-79.30418956,unemployed,0,110,0,0,32,10,0,0,0,1,0,0,0,0,330.1
1370,1370,e250d512-2a79-46ab-83d7-7254519646bb,38,With Spouse,Toronto,43.64180667,-79.47706937,fulltime,46314,146,16,7,22,17,0,18,9,0,0,0,7,0,35617.9
1371,1371,95a11f80-d416-4020-aaf8-94cde60cda32,40,With Spouse,Scarborough,43.70108222,-79.27260191,fulltime,31717,146,15,6,23,145,27,18,8,0,0,0,7,0,29461.46
1372,1372,136a7868-0596-44d0-9521-9799f08f4539,36,With Spouse,York,43.68352078,-79.43483642,fulltime,94490,151,16,5,15,21,33,18,10,0,0,0,7,0,83673.64
1373,1373,d09c08de-8fdb-45a3-a805-4ea9e32590f8,49,With Spouse,North York,43.75654049,-79.48978751,fulltime,37039.2,146,16,7,14,17,6,15,9,1,0,0,0,0,37603.11
1374,1374,6b6e1cd6-a468-4895-9971-a3dab0c4bdf4,20,With Parent,Etobicoke,43.62847469,-79.57963997,parttime,10862.61,113,16,0,32,13,0,0,0,0,0,0,0,0,12883.05
1375,1375,02317d5f-3c5a-4048-9c2b-f2f1aa41bdc5,61,With Spouse,Toronto,43.66649193,-79.42679281,parttime,26141.15,138,16,7,21,146,46,17,8,5,0,0,0,0,14435.18
1376,1376,e277e242-6d27-4d48-a319-7e688012ac3a,53,With Spouse,Etobicoke,43.6506764,-79.52155395,fulltime,111899.6,146,16,7,15,6,0,17,12,0,0,0,0,0,124187.69
1377,1377,358ad493-f54c-421e-a561-c9c4ee2b17bc,36,With Spouse,North York,43.75130978,-79.31629117,fulltime,63460,147,15,7,59,151,34,17,9,5,0,0,0,0,45771.9
1378,1378,e6d69f91-3af7-48e3-bca1-6a30c268d521,19,With Parent,Toronto,43.64180667,-79.47706937,unemployed,0,100,0,0,31,10,0,0,0,0,0,0,0,0,49.7
1379,1379,5e3a3175-557f-4c1b-b944-eb2aa5194246,36,With Spouse,Scarborough,43.76854101,-79.2548799,fulltime,41666,152,15,7,16,15,27,27,7,5,0,0,0,0,37420.96
1380,1380,d1cdd0e8-a22c-4c60-bf6f-c64514352622,18,With Parent,North York,43.71525391,-79.45464386,unemployed,0,99,0,0,31,9,0,0,0,1,0,0,0,0,74.5
1381,1381,edf1c816-68cd-46dd-9ad3-862c639065e5,39,With Spouse,North York,43.74767197,-79.4436308,fulltime,37118,150,16,7,22,10,27,12,9,5,14,0,0,0,31864.58
1382,1382,e8a4239d-8d97-4aed-99ee-c84f5be0287c,41,With Spouse,East York,43.70726849,-79.36257869,fulltime,43605.1,146,16,6,15,8,12,13,8,0,15,0,0,0,45493.21
1383,1383,526c7b7f-7d16-4db6-956f-e398b69467bb,39,With Spouse,Toronto,43.67765364,-79.39167893,fulltime,74752,153,15,7,74,11,6,24,9,0,0,0,0,0,79178.42
1384,1384,66fc8bcb-a766-4ff1-ae56-5acea504547c,35,With Spouse,Toronto,43.64657328,-79.48269809,fulltime,56456,153,16,7,35,12,0,16,8,0,0,0,0,0,46308.08
1385,1385,0a773620-4c97-446d-a558-e64e2feb1b96,63,With Spouse,Scarborough,43.81530263,-79.26478461,unemployed,0,113,0,0,0,7,0,0,0,0,0,6,0,0,2566.888119
1386,1386,6c4c5784-ab75-4fa7-b9b4-319410451a98,35,With Spouse,Scarborough,43.72200853,-79.2270408,unemployed,0,110,0,0,0,12,0,0,0,0,0,6,0,0,2370.199498
1387,1387,62467bd5-9b38-4c1a-8d89-8d2995c7f219,45,With Spouse,Toronto,43.70045978,-79.38219847,fulltime,149561.5,144,15,7,30,17,27,21,9,5,0,0,0,0,143860.02
1388,1388,b9f1abb5-fa14-4e29-917b-2b87fe645b61,51,With Spouse,Toronto,43.68449051,-79.3333927,fulltime,35591.35,138,15,6,22,7,29,15,10,1,0,0,0,0,27411.74
1389,1389,6db318cf-cf2a-491b-9aec-611df6630990,35,With Spouse,Toronto,43.68263508,-79.30138475,fulltime,54842,159,15,7,23,24,28,12,11,0,0,0,0,0,48307.93
1390,1390,e1f126bc-b74a-46d3-8ce2-bdce3b7f6de0,22,With Parent,Toronto,43.68159968,-79.30146143,parttime,7077.84,116,15,0,44,14,0,0,0,1,0,0,0,0,8415.6
1391,1391,f7d111a8-c192-402c-8ec3-d048e467aa7c,37,With Spouse,Scarborough,43.82006699,-79.27653641,fulltime,28420,141,17,6,79,16,45,22,9,5,0,0,0,0,15310.67
1392,1392,8df6d612-3c26-424f-9033-0ebd883e97dc,39,With Spouse,North York,43.74231682,-79.34902907,fulltime,49270,141,15,7,28,9,0,13,10,2,0,0,0,0,39284.91
1393,1393,58a83425-343b-47b7-833c-c8144656ba2c,19,With Parent,North York,43.77026451,-79.37772885,unemployed,0,112,1,0,29,12,0,0,0,1,0,0,0,0,159.81
1394,1394,d2b40720-8d4e-4584-992d-050b8bb5dee3,31,With Parent,Toronto,43.66355866,-79.38204618,parttime,2673.99,117,16,0,38,13,0,0,0,0,0,3,0,0,2142.74
1395,1395,481b15dd-4ca9-4802-b669-1c42f27b1dc1,55,With Spouse,Scarborough,43.78928765,-79.21939154,parttime,18394.25,144,17,6,133,14,6,24,9,0,13,0,7,0,10314.59
1396,1396,ac471b97-c861-49ce-9cbc-46b86ba5a300,20,With Parent,York,43.69009404,-79.47220995,unemployed,0,114,0,0,31,14,0,0,0,0,0,0,0,0,162.02
1397,1397,56f84985-9b10-4c06-8d34-daf8f632e5bc,46,With Spouse,Toronto,43.66670385,-79.40933471,fulltime,57884.2,147,17,5,43,17,6,21,10,0,13,0,7,0,59965.93
1398,1398,db62cc6a-1819-4f6d-8d2f-c12a866429ba,49,With Spouse,York,43.67070395,-79.50231873,fulltime,36664.1,147,15,6,67,8,0,23,9,0,0,0,0,0,26394.48
1399,1399,b5cfdb2b-559d-407a-9178-861f30372068,15,With Parent,Scarborough,43.76676947,-79.22642856,unemployed,0,104,0,0,32,6,0,0,0,0,0,0,0,0,68.91
1400,1400,40add3cb-d941-4a43-b8b8-9731a12e7486,44,With Spouse,North York,43.70053948,-79.49759259,fulltime,38842.1,153,15,6,16,17,18,14,9,0,12,0,0,0,39064.7
1401,1401,b24da4dd-9db4-4b02-9e1e-a27196f26a6a,37,With Spouse,Scarborough,43.74926452,-79.24960004,fulltime,41965,141,16,6,21,10,28,17,10,6,0,0,0,0,36172.65
1402,1402,691b8685-a8d0-4b96-b337-12788f4415ef,26,With Parent,Toronto,43.65566722,-79.34131569,parttime,9681.54,117,16,0,43,12,0,0,0,1,0,0,0,0,10908.23
1403,1403,c0e63cd7-3b40-4439-95bb-6e507fbe0cda,43,With Spouse,Etobicoke,43.6211556,-79.52154475,fulltime,74236.8,143,16,6,35,15,20,25,9,1,0,7,0,0,77432.56
1404,1404,eb7cdf8e-8f36-42d1-b995-62c39d3969a2,39,With Spouse,North York,43.7424518,-79.48740604,fulltime,27224,154,15,7,51,16,33,20,9,0,0,0,0,0,17288.89
1405,1405,5f32c9a8-cc51-4aa2-a7dc-f1cebb668551,56,With Spouse,Etobicoke,43.60738258,-79.53403318,fulltime,47289.15,146,16,7,15,7,12,19,9,0,14,0,0,0,50032.11
1406,1406,364f2bb5-9ba0-418b-880f-e156377994fb,34,With Spouse,Etobicoke,43.68400132,-79.52933297,fulltime,51559,154,16,6,14,12,6,16,10,1,0,0,0,0,55318.76
1407,1407,b8e1f2fc-8c7e-44f1-acad-e73fec731184,33,With Parent,Toronto,43.70807197,-79.41839652,fulltime,20550,119,15,0,45,11,0,0,0,0,0,0,0,0,23006.21
1408,1408,81d83f05-0f6f-4b1a-8a05-7f4ab41b8f11,40,With Spouse,Etobicoke,43.66078302,-79.5870888,fulltime,48995,140,15,8,23,9,27,22,9,5,0,0,0,0,42544.91
1409,1409,6ff5c805-1c35-4d70-b244-ee38b7134868,33,With Parent,Scarborough,43.73530542,-79.21998529,parttime,17426,118,16,0,44,13,0,0,0,0,0,0,0,0,19958.52
1410,1410,1fbb1193-e395-4ab6-9a6b-0b6a94abc0b8,20,With Parent,North York,43.77838832,-79.42748486,parttime,5465.79,115,16,0,31,10,0,0,0,1,0,0,0,0,6409.12
1411,1411,6e12ba5e-938d-4d82-9489-37ca81b8733c,38,With Spouse,Etobicoke,43.62242598,-79.49802722,fulltime,39820,154,15,5,22,8,6,15,8,0,13,0,7,0,29514.33
1412,1412,94373e49-b5da-496d-b3be-1c098539d6fc,56,With Spouse,Toronto,43.67854556,-79.35394759,fulltime,55352.95,142,16,8,15,9,18,20,9,0,0,0,0,0,59830.31
1413,1413,b98c7839-56f5-4f4c-b2c7-abb5f84286f1,50,With Spouse,Scarborough,43.82203469,-79.21129144,fulltime,50933.3,139,16,7,22,8,0,14,9,0,14,0,7,0,43778.14
1414,1414,f7ce1b8d-577b-4255-8b26-f6e88576e167,25,With Parent,Toronto,43.66957122,-79.3834736,parttime,4227.63,122,17,0,43,14,0,0,0,0,0,0,0,0,4579.28
1415,1415,006fdc60-04f7-4bb1-9a83-d5bd0c9b0060,30,With Parent,Scarborough,43.73530542,-79.21998529,parttime,4435.86,115,16,0,44,13,0,0,0,0,0,0,0,0,4479.44
1416,1416,bfcba14a-35aa-48e6-8ca5-94b4535b1ae5,49,With Spouse,North York,43.80131679,-79.39228963,fulltime,57490.4,140,15,5,16,8,13,17,9,0,13,0,7,0,61825.65
1417,1417,a36633b3-d9dd-4ba1-8e73-53c28cf1464a,78,With Spouse,Toronto,43.6671622,-79.32449482,unemployed,33336.1,136,31,7,22,5,39,12,10,0,7,0,0,0,25992.79
1418,1418,e303cdff-2e5f-44e8-b0bf-15947b5dc721,56,With Spouse,York,43.66143065,-79.48652479,fulltime,67861.5,145,15,8,16,136,19,14,8,0,0,0,0,0,71992.41
1419,1419,6f6afc6a-2d12-42e8-a277-18269c7e9e38,37,With Spouse,North York,43.71809955,-79.43200115,fulltime,56157,143,16,5,21,8,6,25,9,0,0,0,7,0,44808.5
1420,1420,f85ffd3e-f005-4dfa-a13e-53580263bd70,22,With Parent,North York,43.77015379,-79.41264819,parttime,4715.7,113,17,0,44,14,0,0,0,0,0,0,0,0,6059.22
1421,1421,a3694e8a-b3b1-48bc-a7c4-1914922ce10b,46,With Spouse,Etobicoke,43.6395186,-79.50396457,fulltime,75466.6,150,15,6,28,15,0,12,8,2,0,0,0,0,73695.8
1422,1422,fbcba0f2-0730-46d0-bd22-6a12941db548,43,With Spouse,Scarborough,43.78951131,-79.16512229,fulltime,51997,150,15,7,15,18,41,23,13,6,0,0,0,3,41104.04
1423,1423,9038f17f-b979-4595-b3d4-1df80605e7c0,36,With Parent,Scarborough,43.81976183,-79.27594671,parttime,15546,120,17,0,44,9,0,0,0,0,0,0,0,0,16711.3
1424,1424,c576e891-d19c-4cba-8a95-716d36b4ca41,32,With Parent,Toronto,43.65621109,-79.40110974,parttime,18047,112,16,0,44,14,0,0,0,0,0,0,0,0,20294.84
1425,1425,241f6522-6390-4db1-8224-709b130b941a,44,With Spouse,Toronto,43.6605928,-79.37834504,fulltime,60779.4,148,15,8,22,14,35,20,10,1,0,0,0,0,54826.72
1426,1426,da187411-a56a-4b12-b620-6d22f53682f8,45,With Spouse,Toronto,43.70882105,-79.38946915,fulltime,58972.1,145,15,8,16,19,6,14,8,0,0,0,7,0,62923.53
1427,1427,35f9f868-969e-427a-8e21-5ea950b9077b,38,With Spouse,Toronto,43.64136658,-79.39976534,fulltime,51985,140,15,7,22,9,19,14,12,6,14,7,0,2,50717.55
1428,1428,37984bf3-a0d2-466b-a178-d5dc0b00e38c,60,With Spouse,Scarborough,43.81976183,-79.27594671,parttime,15170.8,147,16,7,32,7,0,24,8,0,13,2,0,0,9316.70858
1429,1429,83b9fbeb-a745-4069-ac79-9e9f4d5044ce,34,With Spouse,Toronto,43.66439694,-79.32065058,fulltime,46515,149,16,7,52,153,7,12,7,0,0,0,7,0,36195.69
1430,1430,2aeb3322-8a22-4213-a077-246bcd8e6335,46,With Spouse,North York,43.78425674,-79.44993775,parttime,21191.5,153,15,7,36,17,6,15,8,1,0,0,0,0,10961.09
1431,1431,64d27521-9722-485d-8177-4b5bb6cc5d25,17,With Parent,Toronto,43.68397072,-79.32996028,unemployed,0,103,0,0,31,6,0,0,0,0,0,0,0,0,82.27
1432,1432,f649bf6e-7777-4ae2-a5a6-0b6cb4315664,18,With Parent,Toronto,43.68397072,-79.32996028,unemployed,0,115,0,0,31,7,0,0,0,0,0,0,0,0,94.75
1433,1433,9248d408-7a2a-4d7d-9389-6c84c5272e7a,45,With Spouse,Etobicoke,43.71413446,-79.56295112,fulltime,36711.4,150,15,6,23,18,28,18,10,0,0,0,0,0,27936.23
1434,1434,451d07de-bb03-4a04-949c-4d7591165ff2,23,With Parent,Toronto,43.67785539,-79.38860795,parttime,15705.36,119,16,0,44,12,0,0,0,0,0,0,0,0,18807.79
1435,1435,ac9d6b7a-08fd-4654-9f76-d7ba88343ec8,65,With Spouse,North York,43.72784499,-79.31216542,parttime,32708.5,146,17,6,21,9,27,18,12,0,0,0,0,0,25029.02
1436,1436,5cd9cee5-98ba-45f1-9a05-7ad7e90dd463,46,With Spouse,Toronto,43.71786697,-79.40233486,fulltime,45056,144,15,6,37,9,0,15,8,0,0,0,0,0,39331.4
1437,1437,ac468270-6e66-48a1-84e7-c48c6a8bc24a,20,With Parent,Toronto,43.67765364,-79.39167893,unemployed,0,114,1,0,30,14,0,0,0,0,0,0,0,0,196.52
1438,1438,cf4e3506-7c48-49c3-81d8-f30f364b1eb5,16,With Parent,Scarborough,43.78416595,-79.18267739,unemployed,0,100,2,0,29,4,0,0,0,0,0,0,0,0,124.3
1439,1439,19429c7b-5b6c-43b9-9f1e-1d4699e61587,38,With Spouse,North York,43.7653441,-79.41261507,fulltime,37495,148,17,7,43,19,12,16,9,0,0,0,0,0,37368.43
1440,1440,02de60e4-a6ea-477c-b919-782fe22c7185,55,With Spouse,Toronto,43.6671622,-79.32449482,fulltime,66547.05,145,15,6,22,6,0,25,8,1,0,0,7,0,59549.93
1441,1441,880067e1-dbda-4d1c-b5f5-654da1a30220,55,With Spouse,Toronto,43.70518661,-79.42511153,parttime,23227.7,144,15,6,95,142,7,25,10,0,0,0,0,0,17594.29
1442,1442,471f3597-437e-423e-a41b-45caf43d16dd,17,With Parent,Toronto,43.63911007,-79.47258856,unemployed,0,109,0,0,29,4,0,0,0,2,0,0,0,0,109.57
1443,1443,14ba605d-bbbb-4f52-8d3a-e65a389f1312,18,With Parent,Toronto,43.71786697,-79.40233486,unemployed,0,109,0,0,31,13,0,0,0,1,0,0,0,0,204.69
1444,1444,dd1372a3-68f4-4ca6-a09b-8edb45016d21,64,With Spouse,Toronto,43.72529452,-79.39379766,fulltime,112620.6,142,15,7,22,7,34,19,13,1,0,0,0,2,114683.84
1445,1445,7631daf0-aaa8-45a1-a73d-dca1b64161a6,51,With Spouse,North York,43.71834944,-79.48281785,parttime,34699.5,147,16,5,22,11,27,20,10,5,0,0,0,0,27331.16
1446,1446,6469bb81-d05a-4884-a0bb-79fdfa15e17b,38,With Spouse,North York,43.80218119,-79.37417184,fulltime,48232,147,15,4,23,142,7,24,9,0,0,0,7,0,38802.5
1447,1447,7b7a4e2c-5220-4394-a205-5c3ee8649838,49,With Spouse,Toronto,43.68180217,-79.31732796,fulltime,47215.3,142,17,5,20,9,0,18,9,0,13,0,7,0,37526.24
1448,1448,b0869bfc-5380-4784-9d63-67c664358108,38,With Spouse,Toronto,43.64344974,-79.3986184,fulltime,61360,153,16,6,14,10,6,17,11,1,0,0,0,0,66180.55
1449,1449,81ac6d61-0545-4fce-90ee-96064085fe9d,29,With Parent,Scarborough,43.7748609,-79.29342268,parttime,6134.7,125,16,0,44,14,0,0,0,0,0,0,0,0,7259.57
1450,1450,357af47a-ebaa-4751-b93e-d9a3045662f1,55,With Spouse,North York,43.77390553,-79.4168485,parttime,30251.9,144,16,7,57,15,0,24,8,1,0,0,0,0,19446.48
1451,1451,27329706-6ef3-4694-b1d8-a5470fc313a9,51,With Spouse,North York,43.73413529,-79.46073697,fulltime,47352.4,143,16,6,22,6,6,24,7,0,0,0,7,0,39033.77
1452,1452,a02cad9f-f12d-4772-93ef-6900af779dc9,50,With Spouse,Toronto,43.66116268,-79.45295061,unemployed,0,113,0,0,0,8,0,0,0,0,0,6,0,0,2862.330287
1453,1453,7cdd090c-ad13-4a22-9ed2-9115013c31ec,40,With Parent,Toronto,43.63994376,-79.47358752,fulltime,39923,111,15,0,44,9,0,0,0,1,0,0,0,0,46195.09
1454,1454,920da9c6-6b37-435a-9683-0b1f9a36c248,24,With Parent,York,43.69997844,-79.44107733,parttime,9817.5,117,16,0,44,14,0,0,0,0,0,0,0,0,11368.63
1455,1455,d1dba725-b553-456f-9fda-9512afae7dd5,51,With Spouse,Scarborough,43.79066874,-79.27519583,fulltime,65283.9,148,15,6,29,7,27,13,7,6,0,0,0,0,50749.56
1456,1456,248fa2bd-3d74-4242-9545-be9b9dbdeaa9,20,With Parent,Toronto,43.65481686,-79.40148005,unemployed,0,106,2,0,29,14,0,0,0,0,0,0,0,0,221.03
1457,1457,7bbef14f-047b-41a7-b4b9-7531056032e3,38,With Spouse,Scarborough,43.73930135,-79.25521002,fulltime,26810,148,16,7,50,6,28,27,9,5,0,0,0,0,15483.72
1458,1458,f7165b5f-9ef2-4d51-93ee-4a74ad87680b,28,With Parent,North York,43.71887089,-79.43000421,parttime,6166.71,118,15,0,44,14,0,0,0,2,0,0,0,0,7014.33
1459,1459,ec9b76a6-4a38-4260-a815-096512ea5245,35,With Spouse,East York,43.68607269,-79.33180952,fulltime,23726,148,15,7,35,22,7,18,9,1,13,2,0,0,13718.47134
1460,1460,b2f88617-9726-4706-ae3e-d59ecd8c47f0,53,With Spouse,Scarborough,43.79826164,-79.17717622,fulltime,53757.9,141,15,5,37,148,7,12,8,0,0,0,0,0,44458.3
1461,1461,00dfe8e6-e02c-40af-99db-4f1a080c4b9b,34,With Spouse,Toronto,43.67617788,-79.43902679,fulltime,49531,147,15,7,23,13,27,17,12,5,0,0,0,0,44248.3
1462,1462,4b66279d-5368-48dc-ad5e-93fb8bcaab04,39,With Spouse,Scarborough,43.81210592,-79.23295247,fulltime,31495,139,15,5,23,9,0,14,7,0,0,0,7,0,22734.4
1463,1463,53430324-eeb5-4ba1-9e0e-b7e118a5a42b,36,With Parent,East York,43.71419376,-79.30418956,fulltime,41866,120,16,0,44,13,0,0,0,0,0,0,0,0,48440.1
1464,1464,4c3dbe5f-7d43-4454-87c7-8465bcbc6251,54,With Spouse,Etobicoke,43.62690651,-79.47837504,fulltime,38144.35,144,16,7,36,6,6,15,9,0,0,0,0,0,28312.88
1465,1465,2b7ce0e8-3409-4aa0-bd58-909685bad66f,51,With Spouse,North York,43.77390553,-79.4168485,parttime,23439.9,147,15,6,15,18,27,13,9,6,0,0,0,0,13724.7
1466,1466,1c749f9a-28e7-45ba-979f-b1c27cd95cce,50,With Spouse,Toronto,43.65537057,-79.46250686,parttime,23555.4,144,15,7,22,16,33,16,10,1,0,0,0,0,12416.19
1467,1467,d845be3f-2b80-4e7b-9a63-646ec57baa86,47,With Spouse,Scarborough,43.77466707,-79.30086122,fulltime,40637.3,148,16,6,22,16,29,21,8,5,0,0,0,0,30775.71
1468,1468,03450e4e-1b0e-4ee8-b61a-0e4a48cc0d04,52,With Spouse,Toronto,43.65621109,-79.40110974,parttime,21724.65,145,16,7,15,6,12,18,8,0,14,0,0,0,21063.55
1469,1469,cc911dae-f90a-44af-9540-c841f1e56259,54,With Spouse,Etobicoke,43.62792737,-79.47816224,fulltime,42056.65,141,16,6,22,8,19,13,11,5,0,7,0,0,42519.88
